x-axis	Total diffraction	Diffraction pattern	Interference pattern	From Camera	
-0,007674	0,004189	0,006709	0,623412	0,116605	
-0,007637	0,005283	0,007582	0,695774	0,125715	
-0,007599	0,006515	0,008514	0,763997	0,122359	
-0,007562	0,007868	0,009508	0,826301	0,140515	
-0,007524	0,009320	0,010562	0,881033	0,145725	
-0,007486	0,010840	0,011679	0,926719	0,156944	
-0,007449	0,012391	0,012860	0,962119	0,159214	
-0,007411	0,013932	0,014104	0,986262	0,178872	
-0,007374	0,015414	0,015414	0,998483	0,180758	
-0,007336	0,016789	0,016789	0,998444	0,187918	
-0,007299	0,018006	0,018231	0,986147	0,183283	
-0,007261	0,019019	0,019741	0,961931	0,197954	
-0,007224	0,019782	0,021319	0,926463	0,200863	
-0,007186	0,020258	0,022966	0,880714	0,209717	
-0,007149	0,020418	0,024683	0,825929	0,204699	
-0,007111	0,020244	0,026471	0,763582	0,212083	
-0,007074	0,019729	0,028330	0,695326	0,208343	
-0,007036	0,018880	0,030262	0,622943	0,210005	
-0,006999	0,017718	0,032266	0,548281	0,197251	
-0,006961	0,016276	0,034343	0,473192	0,199776	
-0,006924	0,014601	0,036495	0,399479	0,190635	
-0,006886	0,012752	0,038721	0,328830	0,177913	
-0,006849	0,010796	0,041023	0,262771	0,155889	
-0,006811	0,008807	0,043400	0,202617	0,152597	
-0,006773	0,006863	0,045854	0,149435	0,140994	
-0,006736	0,005040	0,048384	0,104016	0,143232	
-0,006698	0,003414	0,050992	0,066854	0,128912	
-0,006661	0,002051	0,053678	0,038142	0,125587	
-0,006623	0,001005	0,056442	0,017772	0,111012	
-0,006586	0,000318	0,059284	0,005354	0,111299	
-0,006548	0,000015	0,062206	0,000238	0,098130	
-0,006511	0,000101	0,065207	0,001549	0,095957	
-0,006473	0,000563	0,068288	0,008229	0,081637	
-0,006436	0,001366	0,071448	0,019084	0,080390	
-0,006398	0,002457	0,074689	0,032842	0,071216	
-0,006361	0,003766	0,078011	0,048201	0,075531	
-0,006323	0,005209	0,081413	0,063888	0,061563	
-0,006286	0,006693	0,084896	0,078713	0,058431	
-0,006248	0,008117	0,088460	0,091617	0,053316	
-0,006211	0,009383	0,092105	0,101717	0,061084	
-0,006173	0,010398	0,095831	0,108341	0,054083	
-0,006136	0,011082	0,099639	0,111055	0,057056	
-0,006098	0,011373	0,103528	0,109685	0,054243	
-0,006060	0,011231	0,107498	0,104320	0,062554	
-0,006023	0,010648	0,111549	0,095307	0,051015	
-0,005985	0,009644	0,115681	0,083242	0,055042	
-0,005948	0,008279	0,119895	0,068943	0,052485	
-0,005910	0,006644	0,124189	0,053415	0,060157	
-0,005873	0,004868	0,128564	0,037809	0,056321	
-0,005835	0,003114	0,133019	0,023378	0,065207	
-0,005798	0,001573	0,137555	0,011419	0,057408	
-0,005760	0,000459	0,142170	0,003220	0,063801	
-0,005723	0,000001	0,146866	0,000009	0,063161	
-0,005685	0,000439	0,151640	0,002893	0,071440	
-0,005648	0,002008	0,156494	0,012812	0,061755	
-0,005610	0,004930	0,161426	0,030496	0,063321	
-0,005573	0,009405	0,166436	0,056424	0,061915	
-0,005535	0,015598	0,171523	0,090799	0,066901	
-0,005498	0,023629	0,176688	0,133529	0,063001	
-0,005460	0,033566	0,181929	0,184218	0,075787	
-0,005423	0,045416	0,187246	0,242174	0,073965	
-0,005385	0,059118	0,192638	0,306417	0,078057	
-0,005347	0,074545	0,198105	0,375710	0,074956	
-0,005310	0,091495	0,203646	0,448593	0,078312	
-0,005272	0,109700	0,209260	0,523424	0,075244	
-0,005235	0,128829	0,214946	0,598433	0,086463	
-0,005197	0,148492	0,220704	0,671778	0,083522	
-0,005160	0,168256	0,226533	0,741601	0,095381	
-0,005122	0,187650	0,232432	0,806093	0,095253	
-0,005085	0,206188	0,238400	0,863551	0,102477	
-0,005047	0,223376	0,244437	0,912436	0,097683	
-0,005010	0,238736	0,250540	0,951422	0,111779	
-0,004972	0,251820	0,256710	0,979443	0,114752	
-0,004935	0,262225	0,262945	0,995730	0,131213	
-0,004897	0,269613	0,269243	0,999832	0,138469	
-0,004860	0,273721	0,275605	0,991637	0,165447	
-0,004822	0,274376	0,282029	0,971369	0,170050	
-0,004785	0,271502	0,288514	0,939589	0,178456	
-0,004747	0,265125	0,295058	0,897170	0,182963	
-0,004710	0,255376	0,301661	0,845266	0,200863	
-0,004672	0,242491	0,308321	0,785281	0,212434	
-0,004634	0,226801	0,315036	0,718815	0,237846	
-0,004597	0,208726	0,321806	0,647611	0,235512	
-0,004559	0,188760	0,328629	0,573504	0,241106	
-0,004522	0,167456	0,335504	0,498351	0,235672	
-0,004484	0,145406	0,342430	0,423977	0,238837	
-0,004447	0,123220	0,349404	0,352117	0,238581	
-0,004409	0,101508	0,356426	0,284355	0,253188	
-0,004372	0,080850	0,363494	0,222084	0,256257	
-0,004334	0,061785	0,370607	0,166456	0,267828	
-0,004297	0,044781	0,377762	0,118359	0,259582	
-0,004259	0,030223	0,384959	0,078388	0,253668	
-0,004222	0,018397	0,392195	0,046836	0,241074	
-0,004184	0,009480	0,399470	0,023696	0,229343	
-0,004147	0,003532	0,406782	0,008669	0,208662	
-0,004109	0,000494	0,414128	0,001191	0,204539	
-0,004072	0,000192	0,421507	0,000455	0,191530	
-0,004034	0,002346	0,428918	0,005462	0,188781	
-0,003997	0,006580	0,436359	0,015056	0,171776	
-0,003959	0,012440	0,443828	0,027986	0,163849	
-0,003921	0,019416	0,451323	0,042953	0,143104	
-0,003884	0,026961	0,458842	0,058668	0,137382	
-0,003846	0,034523	0,466384	0,073909	0,127441	
-0,003809	0,041565	0,473946	0,087565	0,134889	
-0,003771	0,047596	0,481528	0,098691	0,122519	
-0,003734	0,052192	0,489126	0,106540	0,124692	
-0,003696	0,055023	0,496739	0,110598	0,125332	
-0,003659	0,055868	0,504366	0,110599	0,144510	
-0,003621	0,054636	0,512004	0,106546	0,150488	
-0,003584	0,051368	0,519651	0,098700	0,172319	
-0,003546	0,046251	0,527306	0,087576	0,179255	
-0,003509	0,039606	0,534965	0,073921	0,190571	
-0,003471	0,031892	0,542629	0,058682	0,202365	
-0,003434	0,023681	0,550293	0,042967	0,237047	
-0,003396	0,015646	0,557957	0,027998	0,241969	
-0,003359	0,008535	0,565618	0,015066	0,265942	
-0,003321	0,003139	0,573274	0,005468	0,274477	
-0,003284	0,000266	0,580924	0,000457	0,293911	
-0,003246	0,000700	0,588565	0,001187	0,298706	
-0,003208	0,005171	0,596194	0,008660	0,314911	
-0,003171	0,014320	0,603811	0,023680	0,319067	
-0,003133	0,028667	0,611413	0,046814	0,335880	
-0,003096	0,048579	0,618997	0,078360	0,336360	
-0,003058	0,074252	0,626563	0,118325	0,355250	
-0,003021	0,105689	0,634107	0,166417	0,357360	
-0,002983	0,142686	0,641627	0,222040	0,362123	
-0,002946	0,184835	0,649122	0,284308	0,354259	
-0,002908	0,231519	0,656590	0,352067	0,378105	
-0,002871	0,281932	0,664027	0,423926	0,391945	
-0,002833	0,335090	0,671433	0,498300	0,411188	
-0,002796	0,389863	0,678805	0,573455	0,426786	
-0,002758	0,445004	0,686140	0,647565	0,453380	
-0,002721	0,499191	0,693438	0,718772	0,453284	
-0,002683	0,551063	0,700695	0,785244	0,494454	
-0,002646	0,599271	0,707910	0,845234	0,501167	
-0,002608	0,642517	0,715080	0,897144	0,527601	
-0,002571	0,679606	0,722204	0,939570	0,547483	
-0,002533	0,709481	0,729279	0,971356	0,572959	
-0,002495	0,731265	0,736304	0,991630	0,588173	
-0,002458	0,744295	0,743276	0,999831	0,632860	
-0,002420	0,748143	0,750193	0,995734	0,635800	
-0,002383	0,742638	0,757053	0,979452	0,668020	
-0,002345	0,727875	0,763855	0,951434	0,680039	
-0,002308	0,704212	0,770595	0,912450	0,700112	
-0,002270	0,672260	0,777273	0,863567	0,704875	
-0,002233	0,632870	0,783885	0,806109	0,727953	
-0,002195	0,587099	0,790431	0,741617	0,725396	
-0,002158	0,536181	0,796908	0,671792	0,771936	
-0,002120	0,481480	0,803314	0,598445	0,753748	
-0,002083	0,424449	0,809648	0,523434	0,743487	
-0,002045	0,366579	0,815907	0,448600	0,730574	
-0,002008	0,309346	0,822089	0,375714	0,745533	
-0,001970	0,254164	0,828193	0,306418	0,728880	
-0,001933	0,202335	0,834217	0,242173	0,728209	
-0,001895	0,155008	0,840158	0,184215	0,693080	
-0,001858	0,113137	0,846016	0,133524	0,680071	
-0,001820	0,077456	0,851788	0,090793	0,639572	
-0,001782	0,048452	0,857472	0,056418	0,621640	
-0,001745	0,026356	0,863067	0,030491	0,590315	
-0,001707	0,011142	0,868571	0,012809	0,580151	
-0,001670	0,002531	0,873983	0,002891	0,549592	
-0,001632	0,000008	0,879300	0,000009	0,517980	
-0,001595	0,002855	0,884521	0,003223	0,476458	
-0,001557	0,010178	0,889644	0,011423	0,451175	
-0,001520	0,020954	0,894668	0,023385	0,411795	
-0,001482	0,034073	0,899592	0,037818	0,389644	
-0,001445	0,048392	0,904413	0,053424	0,349017	
-0,001407	0,062784	0,909130	0,068953	0,340898	
-0,001370	0,076187	0,913742	0,083252	0,298450	
-0,001332	0,087657	0,918247	0,095315	0,279111	
-0,001295	0,096403	0,922644	0,104325	0,258526	
-0,001257	0,101830	0,926931	0,109688	0,274317	
-0,001220	0,103563	0,931108	0,111055	0,276650	
-0,001182	0,101469	0,935172	0,108336	0,310724	
-0,001145	0,095664	0,939123	0,101709	0,329263	
-0,001107	0,086513	0,942959	0,091605	0,360684	
-0,001069	0,074616	0,946679	0,078697	0,375324	
-0,001032	0,060787	0,950281	0,063870	0,404891	
-0,000994	0,046024	0,953766	0,048181	0,415631	
-0,000957	0,031464	0,957131	0,032823	0,428800	
-0,000919	0,018340	0,960375	0,019067	0,434713	
-0,000882	0,007928	0,963498	0,008216	0,458654	
-0,000844	0,001493	0,966499	0,001543	0,472303	
-0,000807	0,000234	0,969376	0,000241	0,476203	
-0,000769	0,005227	0,972129	0,005368	0,472751	
-0,000732	0,017377	0,974756	0,017800	0,486176	
-0,000694	0,037374	0,977257	0,038185	0,488189	
-0,000657	0,065652	0,979631	0,066915	0,488605	
-0,000619	0,102365	0,981878	0,104095	0,478536	
-0,000582	0,147366	0,983996	0,149532	0,501870	
-0,000544	0,200199	0,985986	0,202733	0,497747	
-0,000507	0,260109	0,987845	0,262904	0,517788	
-0,000469	0,326051	0,989574	0,328980	0,515870	
-0,000432	0,396724	0,991172	0,399643	0,539812	
-0,000394	0,470605	0,992639	0,473366	0,543743	
-0,000356	0,545996	0,993974	0,548461	0,573853	
-0,000319	0,621075	0,995177	0,623126	0,589643	
-0,000281	0,693963	0,996247	0,695506	0,615247	
-0,000244	0,762776	0,997184	0,763754	0,630942	
-0,000206	0,825696	0,997988	0,826089	0,668180	
-0,000169	0,881027	0,998658	0,880855	0,688158	
-0,000131	0,927258	0,999195	0,926579	0,722455	
-0,000094	0,963112	0,999597	0,962019	0,750807	
-0,000056	0,987587	0,999866	0,986202	0,817836	
-0,000019	1,000000	1,000000	0,998463	0,823174	
0,000019	1,000000	1,000000	0,998463	0,837015	
0,000056	0,987587	0,999866	0,986202	0,837622	
0,000094	0,963112	0,999597	0,962019	0,859486	
0,000131	0,927258	0,999195	0,926579	0,907432	
0,000169	0,881027	0,998658	0,880855	0,961515	
0,000206	0,825696	0,997988	0,826089	0,989133	
0,000244	0,762776	0,997184	0,763754	0,998114	
0,000281	0,693963	0,996247	0,695506	1,000000	
0,000319	0,621075	0,995177	0,623126	0,987438	
0,000356	0,545996	0,993974	0,548461	0,985009	
0,000394	0,470605	0,992639	0,473366	0,993320	
0,000432	0,396724	0,991172	0,399643	0,989708	
0,000469	0,326051	0,989574	0,328980	0,967716	
0,000507	0,260109	0,987845	0,262904	0,944319	
0,000544	0,200199	0,985986	0,202733	0,918076	
0,000582	0,147366	0,983996	0,149532	0,890267	
0,000619	0,102365	0,981878	0,104095	0,877641	
0,000657	0,065652	0,979631	0,066915	0,831421	
0,000694	0,037374	0,977257	0,038185	0,786991	
0,000732	0,017377	0,974756	0,017800	0,721656	
0,000769	0,005227	0,972129	0,005368	0,700624	
0,000807	0,000234	0,969376	0,000241	0,662394	
0,000844	0,001493	0,966499	0,001543	0,621288	
0,000882	0,007928	0,963498	0,008216	0,549401	
0,000919	0,018340	0,960375	0,019067	0,525204	
0,000957	0,031464	0,957131	0,032823	0,474125	
0,000994	0,046024	0,953766	0,048181	0,438645	
0,001032	0,060787	0,950281	0,063870	0,404283	
0,001069	0,074616	0,946679	0,078697	0,387982	
0,001107	0,086513	0,942959	0,091605	0,346876	
0,001145	0,095664	0,939123	0,101709	0,322391	
0,001182	0,101469	0,935172	0,108336	0,275691	
0,001220	0,103563	0,931108	0,111055	0,274636	
0,001257	0,101830	0,926931	0,109688	0,266390	
0,001295	0,096403	0,922644	0,104325	0,307687	
0,001332	0,087657	0,918247	0,095315	0,328976	
0,001370	0,076187	0,913742	0,083252	0,351862	
0,001407	0,062784	0,909130	0,068953	0,354227	
0,001445	0,048392	0,904413	0,053424	0,378009	
0,001482	0,034073	0,899592	0,037818	0,392744	
0,001520	0,020954	0,894668	0,023385	0,413138	
0,001557	0,010178	0,889644	0,011423	0,420777	
0,001595	0,002855	0,884521	0,003223	0,440754	
0,001632	0,000008	0,879300	0,000009	0,427777	
0,001670	0,002531	0,873983	0,002891	0,439060	
0,001707	0,011142	0,868571	0,012809	0,439156	
0,001745	0,026356	0,863067	0,030491	0,446125	
0,001782	0,048452	0,857472	0,056418	0,441106	
0,001820	0,077456	0,851788	0,090793	0,438165	
0,001858	0,113137	0,846016	0,133524	0,431165	
0,001895	0,155008	0,840158	0,184215	0,434969	
0,001933	0,202335	0,834217	0,242173	0,426498	
0,001970	0,254164	0,828193	0,306418	0,432955	
0,002008	0,309346	0,822089	0,375714	0,430750	
0,002045	0,366579	0,815907	0,448600	0,431613	
0,002083	0,424449	0,809648	0,523434	0,434234	
0,002120	0,481480	0,803314	0,598445	0,463321	
0,002158	0,536181	0,796908	0,671792	0,473358	
0,002195	0,587099	0,790431	0,741617	0,507911	
0,002233	0,632870	0,783885	0,806109	0,518683	
0,002270	0,672260	0,777273	0,863567	0,535656	
0,002308	0,704212	0,770595	0,912450	0,570273	
0,002345	0,727875	0,763855	0,951434	0,585744	
0,002383	0,742638	0,757053	0,979452	0,611060	
0,002420	0,748143	0,750193	0,995734	0,636983	
0,002458	0,744295	0,743276	0,999831	0,645581	
0,002495	0,731265	0,736304	0,991630	0,659646	
0,002533	0,709481	0,729279	0,971356	0,661244	
0,002571	0,679606	0,722204	0,939570	0,697267	
0,002608	0,642517	0,715080	0,897144	0,685761	
0,002646	0,599271	0,707910	0,845234	0,710404	
0,002683	0,551063	0,700695	0,785244	0,713697	
0,002721	0,499191	0,693438	0,718772	0,730862	
0,002758	0,445004	0,686140	0,647565	0,716382	
0,002796	0,389863	0,678805	0,573455	0,725811	
0,002833	0,335090	0,671433	0,498300	0,699793	
0,002871	0,281932	0,664027	0,423926	0,697203	
0,002908	0,231519	0,656590	0,352067	0,682723	
0,002946	0,184835	0,649122	0,284308	0,677706	
0,002983	0,142686	0,641627	0,222040	0,638869	
0,003021	0,105689	0,634107	0,166417	0,637974	
0,003058	0,074252	0,626563	0,118325	0,610708	
0,003096	0,048579	0,618997	0,078360	0,576091	
0,003133	0,028667	0,611413	0,046814	0,541538	
0,003171	0,014320	0,603811	0,023680	0,540291	
0,003208	0,005171	0,596194	0,008660	0,504235	
0,003246	0,000700	0,588565	0,001187	0,486399	
0,003284	0,000266	0,580924	0,000457	0,461659	
0,003321	0,003139	0,573274	0,005468	0,422599	
0,003359	0,008535	0,565618	0,015066	0,382132	
0,003396	0,015646	0,557957	0,027998	0,367972	
0,003434	0,023681	0,550293	0,042967	0,330031	
0,003471	0,031892	0,542629	0,058682	0,304523	
0,003509	0,039606	0,534965	0,073921	0,258527	
0,003546	0,046251	0,527306	0,087576	0,230366	
0,003584	0,051368	0,519651	0,098700	0,193288	
0,003621	0,054636	0,512004	0,106546	0,181876	
0,003659	0,055868	0,504366	0,110599	0,156049	
0,003696	0,055023	0,496739	0,110598	0,151926	
0,003734	0,052192	0,489126	0,106540	0,146812	
0,003771	0,047596	0,481528	0,098691	0,160652	
0,003809	0,041565	0,473946	0,087565	0,161611	
0,003846	0,034523	0,466384	0,073909	0,184146	
0,003884	0,026961	0,458842	0,058668	0,193064	
0,003921	0,019416	0,451323	0,042953	0,199617	
0,003959	0,012440	0,443828	0,027986	0,193671	
0,003997	0,006580	0,436359	0,015056	0,211124	
0,004034	0,002346	0,428918	0,005462	0,214512	
0,004072	0,000192	0,421507	0,000455	0,221768	
0,004109	0,000494	0,414128	0,001191	0,216749	
0,004147	0,003532	0,406782	0,008669	0,216302	
0,004184	0,009480	0,399470	0,023696	0,203964	
0,004222	0,018397	0,392195	0,046836	0,202333	
0,004259	0,030223	0,384959	0,078388	0,188205	
0,004297	0,044781	0,377762	0,118359	0,179127	
0,004334	0,061785	0,370607	0,166456	0,166502	
0,004372	0,080850	0,363494	0,222084	0,168867	
0,004409	0,101508	0,356426	0,284355	0,153300	
0,004447	0,123220	0,349404	0,352117	0,157072	
0,004484	0,145406	0,342430	0,423977	0,152182	
0,004522	0,167456	0,335504	0,498351	0,158511	
0,004559	0,188760	0,328629	0,573504	0,153716	
0,004597	0,208726	0,321806	0,647611	0,174684	
0,004634	0,226801	0,315036	0,718815	0,181013	
0,004672	0,242491	0,308321	0,785281	0,203548	
0,004710	0,255376	0,301661	0,845266	0,211028	
0,004747	0,265125	0,295058	0,897170	0,216526	
0,004785	0,271502	0,288514	0,939589	0,222087	
0,004822	0,274376	0,282029	0,971369	0,246955	
0,004860	0,273721	0,275605	0,991637	0,250280	
0,004897	0,269613	0,269243	0,999832	0,271025	
0,004935	0,262225	0,262945	0,995730	0,282052	
0,004972	0,251820	0,256710	0,979443	0,298450	
0,005010	0,238736	0,250540	0,951422	0,276714	
0,005047	0,223376	0,244437	0,912436	0,292217	
0,005085	0,206188	0,238400	0,863551	0,299441	
0,005122	0,187650	0,232432	0,806093	0,301007	
0,005160	0,168256	0,226533	0,741601	0,285760	
0,005197	0,148492	0,220704	0,671778	0,288669	
0,005235	0,128829	0,214946	0,598433	0,288061	
0,005272	0,109700	0,209260	0,523424	0,292537	
0,005310	0,091495	0,203646	0,448593	0,276554	
0,005347	0,074545	0,198105	0,375710	0,269490	
0,005385	0,059118	0,192638	0,306417	0,236503	
0,005423	0,045416	0,187246	0,242174	0,234170	
0,005460	0,033566	0,181929	0,184218	0,228800	
0,005498	0,023629	0,176688	0,133529	0,213873	
0,005535	0,015598	0,171523	0,090799	0,181589	
0,005573	0,009405	0,166436	0,056424	0,170050	
0,005610	0,004930	0,161426	0,030496	0,152597	
0,005648	0,002008	0,156494	0,012812	0,151223	
0,005685	0,000439	0,151640	0,002893	0,131725	
0,005723	0,000001	0,146866	0,000009	0,115039	
0,005760	0,000459	0,142170	0,003220	0,090746	
0,005798	0,001573	0,137555	0,011419	0,089819	
0,005835	0,003114	0,133019	0,023378	0,075979	
0,005873	0,004868	0,128564	0,037809	0,077321	
0,005910	0,006644	0,124189	0,053415	0,070002	
0,005948	0,008279	0,119895	0,068943	0,078025	
0,005985	0,009644	0,115681	0,083242	0,065367	
0,006023	0,010648	0,111549	0,095307	0,069426	
0,006060	0,011231	0,107498	0,104320	0,062810	
0,006098	0,011373	0,103528	0,109685	0,064152	
0,006136	0,011082	0,099639	0,111055	0,061691	
0,006173	0,010398	0,095831	0,108341	0,071696	
0,006211	0,009383	0,092105	0,101717	0,070385	
0,006248	0,008117	0,088460	0,091617	0,080262	
0,006286	0,006693	0,084896	0,078713	0,077098	
0,006323	0,005209	0,081413	0,063888	0,086783	
0,006361	0,003766	0,078011	0,048201	0,079879	
0,006398	0,002457	0,074689	0,032842	0,087774	
0,006436	0,001366	0,071448	0,019084	0,085664	
0,006473	0,000563	0,068288	0,008229	0,090107	
0,006511	0,000101	0,065207	0,001549	0,084194	
0,006548	0,000015	0,062206	0,000238	0,094454	
0,006586	0,000318	0,059284	0,005354	0,090746	
0,006623	0,001005	0,056442	0,017772	0,094774	
0,006661	0,002051	0,053678	0,038142	0,091705	
0,006698	0,003414	0,050992	0,066854	0,100463	
0,006736	0,005040	0,048384	0,104016	0,089755	
0,006773	0,006863	0,045854	0,149435	0,095925	
0,006811	0,008807	0,043400	0,202617	0,086655	
0,006849	0,010796	0,041023	0,262771	0,095413	
0,006886	0,012752	0,038721	0,328830	0,095957	
0,006924	0,014601	0,036495	0,399479	0,106729	
0,006961	0,016276	0,034343	0,473192	0,104171	
0,006999	0,017718	0,032266	0,548281	0,110916	
0,007036	0,018880	0,030262	0,622943	0,110213	
0,007074	0,019729	0,028330	0,695326	0,122391	
0,007111	0,020244	0,026471	0,763582	0,124213	
0,007149	0,020418	0,024683	0,825929	0,135848	
0,007186	0,020258	0,022966	0,880714	0,139652	
0,007224	0,019782	0,021319	0,926463	0,152437	
0,007261	0,019019	0,019741	0,961931	0,157392	
0,007299	0,018006	0,018231	0,986147	0,176123	
0,007336	0,016789	0,016789	0,998444	0,171328	
0,007374	0,015414	0,015414	0,998483	0,180790	
0,007411	0,013932	0,014104	0,986262	0,192009	
0,007449	0,012391	0,012860	0,962119	0,211315	
0,007486	0,010840	0,011679	0,926719	0,214767	
0,007524	0,009320	0,010562	0,881033	0,232060	
0,007562	0,007868	0,009508	0,826301	0,239220	
0,007599	0,006515	0,008514	0,763997	0,246892	
0,007637	0,005283	0,007582	0,695774	0,238133	
0,007674	0,004189	0,006709	0,623412	0,254403	
0,007712	0,003239	0,005894	0,548759	0,247499	
0,007749	0,002437	0,005137	0,473669	0,255650	
0,007787	0,001777	0,004437	0,399943	0,249193	
0,007824	0,001251	0,003792	0,329271	0,255458	
0,007862	0,000844	0,003202	0,263179	0,252965	
0,007899	0,000542	0,002666	0,202984	0,247978	
0,007937	0,000327	0,002182	0,149756	0,227585	
0,007974	0,000183	0,001750	0,104286	0,214704	
0,008012	0,000092	0,001368	0,067070	0,185840	
0,008049	0,000040	0,001035	0,038303	0,179064	
0,008087	0,000013	0,000751	0,017880	0,160364	
0,008124	0,000003	0,000514	0,005412	0,158606	
0,008162	0,000000	0,000323	0,000250	0,151670	
0,008199	0,000000	0,000178	0,001521	0,146300	
0,008237	0,000001	0,000076	0,008168	0,123638	
0,008274	0,000000	0,000017	0,018999	0,117053	
0,008312	0,000000	0,000000	0,032741	0,095893	
0,008350	0,000001	0,000024	0,048093	0,094135	
0,008387	0,000006	0,000087	0,063781	0,076810	
0,008425	0,000015	0,000189	0,078615	0,075499	
0,008462	0,000030	0,000328	0,091536	0,066805	
0,008500	0,000051	0,000504	0,101657	0,070098	
0,008537	0,000077	0,000714	0,108307	0,053508	
0,008575	0,000107	0,000959	0,111050	0,051047	
0,008612	0,000136	0,001236	0,109710	0,052517	
0,008650	0,000162	0,001546	0,104372	0,063673	
0,008687	0,000180	0,001886	0,095385	0,053476	
0,008725	0,000188	0,002255	0,083341	0,056705	
0,008762	0,000184	0,002653	0,069056	0,056673	
0,008800	0,000165	0,003079	0,053533	0,069490	
0,008837	0,000134	0,003530	0,037925	0,066038	
0,008875	0,000094	0,004007	0,023481	0,078153	
0,008912	0,000052	0,004508	0,011498	0,072783	
0,008950	0,000016	0,005033	0,003267	0,078184	
0,008987	0,000000	0,005579	0,000012	0,075467	
0,009025	0,000018	0,006146	0,002843	0,086271	
0,009063	0,000086	0,006732	0,012702	0,082148	
0,009100	0,000223	0,007338	0,030320	0,082468	
0,009138	0,000448	0,007961	0,056177	0,077130	
0,009175	0,000779	0,008601	0,090480	0,083235	
0,009213	0,001234	0,009256	0,133138	0,072751	
0,009250	0,001827	0,009927	0,183759	0,072463	
0,009288	0,002568	0,010610	0,241652	0,070897	
0,009325	0,003463	0,011307	0,305840	0,080454	
0,009363	0,004514	0,012015	0,375090	0,069810	
0,009400	0,005713	0,012733	0,447941	0,076426	
0,009438	0,007048	0,013462	0,522756	0,070353	
0,009475	0,008500	0,014198	0,597765	0,080997	
0,009513	0,010044	0,014943	0,671126	0,076938	
0,009550	0,011647	0,015695	0,740983	0,081445	
0,009588	0,013273	0,016452	0,805525	0,070961	
0,009625	0,014880	0,017214	0,863050	0,079463	
0,009663	0,016424	0,017981	0,912017	0,083107	
0,009700	0,017861	0,018751	0,951099	0,091737	
0,009738	0,019147	0,019523	0,979227	0,093847	
0,009776	0,020239	0,020296	0,995629	0,107464	
0,009813	0,021100	0,021070	0,999852	0,112418	
0,009851	0,021698	0,021844	0,991779	0,122870	
0,009888	0,022009	0,022617	0,971633	0,112514	
0,009926	0,022018	0,023388	0,939970	0,121464	
0,009963	0,021718	0,024157	0,897659	0,117916	
0,010001	0,021113	0,024922	0,845854	0,135496	
0,010038	0,020217	0,025684	0,785953	0,135624	
0,010076	0,019054	0,026440	0,719554	0,138341	
0,010113	0,017658	0,027191	0,648401	0,139076	
0,010151	0,016069	0,027936	0,574325	0,147355	
0,010188	0,014335	0,028674	0,499182	0,141697	
0,010226	0,012510	0,029404	0,424800	0,138149	
0,010263	0,010648	0,030126	0,352911	0,125044	
0,010301	0,008806	0,030839	0,285103	0,128688	
0,010338	0,007038	0,031543	0,222770	0,123254	
0,010376	0,005394	0,032237	0,167067	0,124533	
0,010413	0,003920	0,032920	0,118884	0,110692	
0,010451	0,002652	0,033592	0,078818	0,110884	
0,010489	0,001618	0,034253	0,047168	0,096404	
0,010526	0,000836	0,034901	0,023930	0,097874	
0,010564	0,000313	0,035536	0,008808	0,086911	
0,010601	0,000045	0,036158	0,001241	0,081157	
0,010639	0,000016	0,036767	0,000426	0,070609	
0,010676	0,000201	0,037361	0,005365	0,075691	
0,010714	0,000566	0,037941	0,014907	0,066230	
0,010751	0,001072	0,038506	0,027800	0,070321	
0,010789	0,001672	0,039056	0,042746	0,060476	
0,010826	0,002318	0,039589	0,058457	0,057280	
0,010864	0,002961	0,040107	0,073709	0,046124	
0,010901	0,003554	0,040608	0,087392	0,047914	
0,010939	0,004056	0,041093	0,098557	0,038900	
0,010976	0,004431	0,041560	0,106455	0,042704	
0,011014	0,004652	0,042011	0,110568	0,040754	
0,011051	0,004703	0,042443	0,110628	0,046092	
0,011089	0,004577	0,042858	0,106633	0,040211	
0,011126	0,004282	0,043255	0,098841	0,045805	
0,011164	0,003835	0,043633	0,087763	0,038389	
0,011202	0,003267	0,043993	0,074142	0,045549	
0,011239	0,002616	0,044334	0,058922	0,042672	
0,011277	0,001932	0,044656	0,043207	0,053252	
0,011314	0,001271	0,044960	0,028220	0,053157	
0,011352	0,000691	0,045244	0,015248	0,058686	
0,011389	0,000255	0,045509	0,005589	0,050344	
0,011427	0,000023	0,045755	0,000496	0,052581	
0,011464	0,000052	0,045982	0,001124	0,048458	
0,011502	0,000392	0,046189	0,008477	0,056033	
0,011539	0,001085	0,046377	0,023363	0,052453	
0,011577	0,002161	0,046545	0,046353	0,060892	
0,011614	0,003636	0,046693	0,077749	0,054147	
0,011652	0,005513	0,046823	0,117564	0,061787	
0,011689	0,007780	0,046932	0,165509	0,057759	
0,011727	0,010408	0,047023	0,220995	0,058974	
0,011764	0,013355	0,047094	0,283142	0,054147	
0,011802	0,016564	0,047145	0,350801	0,061883	
0,011839	0,019967	0,047178	0,422585	0,060348	
0,011877	0,023486	0,047191	0,496913	0,068244	
0,011915	0,027034	0,047185	0,572054	0,061531	
0,011952	0,030521	0,047161	0,646186	0,066645	
0,011990	0,033856	0,047117	0,717451	0,059709	
0,012027	0,036949	0,047055	0,784016	0,072399	
0,012065	0,039714	0,046975	0,844136	0,070737	
0,012102	0,042075	0,046876	0,896207	0,082084	
0,012140	0,043966	0,046759	0,938825	0,080550	
