x-axis	Total diffraction	Diffraction pattern	Interference pattern	From Camera	
-0,007787	0,000562	0,004437	0,126575	0,082976	
-0,007749	0,000836	0,005137	0,162545	0,079054	
-0,007712	0,001192	0,005894	0,202055	0,070870	
-0,007674	0,001643	0,006709	0,244692	0,055121	
-0,007637	0,002200	0,007582	0,290006	0,058549	
-0,007599	0,002876	0,008514	0,337524	0,053361	
-0,007562	0,003679	0,009508	0,386747	0,050119	
-0,007524	0,004620	0,010562	0,437158	0,039095	
-0,007486	0,005706	0,011679	0,488228	0,038230	
-0,007449	0,006941	0,012860	0,539422	0,030850	
-0,007411	0,008330	0,014104	0,590202	0,031776	
-0,007374	0,009872	0,015414	0,640037	0,031560	
-0,007336	0,011565	0,016789	0,688402	0,041565	
-0,007299	0,013405	0,018231	0,734791	0,032733	
-0,007261	0,015382	0,019741	0,778716	0,034679	
-0,007224	0,017487	0,021319	0,819718	0,029676	
-0,007186	0,019703	0,022966	0,857366	0,039712	
-0,007149	0,022014	0,024683	0,891265	0,039002	
-0,007111	0,024397	0,026471	0,921059	0,049378	
-0,007074	0,026830	0,028330	0,946436	0,049501	
-0,007036	0,029286	0,030262	0,967130	0,064293	
-0,006999	0,031735	0,032266	0,982922	0,065559	
-0,006961	0,034147	0,034343	0,993649	0,077325	
-0,006924	0,036489	0,036495	0,999197	0,082821	
-0,006886	0,038727	0,038721	0,999507	0,094216	
-0,006849	0,040826	0,041023	0,994578	0,098014	
-0,006811	0,042753	0,043400	0,984459	0,123151	
-0,006773	0,044472	0,045854	0,969258	0,143038	
-0,006736	0,045953	0,048384	0,949135	0,155977	
-0,006698	0,047162	0,050992	0,924299	0,153970	
-0,006661	0,048073	0,053678	0,895012	0,180805	
-0,006623	0,048660	0,056442	0,861580	0,188185	
-0,006586	0,048903	0,059284	0,824356	0,204953	
-0,006548	0,048784	0,062206	0,783728	0,210265	
-0,006511	0,048292	0,065207	0,740124	0,237841	
-0,006473	0,047422	0,068288	0,694001	0,243245	
-0,006436	0,046174	0,071448	0,645842	0,260105	
-0,006398	0,044555	0,074689	0,596154	0,258500	
-0,006361	0,042579	0,078011	0,545457	0,260631	
-0,006323	0,040267	0,081413	0,494282	0,254238	
-0,006286	0,037647	0,084896	0,443168	0,284038	
-0,006248	0,034756	0,088460	0,392651	0,293395	
-0,006211	0,031636	0,092105	0,343259	0,315289	
-0,006173	0,028337	0,095831	0,295512	0,315906	
-0,006136	0,024917	0,099639	0,249910	0,324924	
-0,006098	0,021437	0,103528	0,206933	0,323441	
-0,006060	0,017967	0,107498	0,167030	0,348053	
-0,006023	0,014580	0,111549	0,130620	0,340672	
-0,005985	0,011354	0,115681	0,098086	0,343946	
-0,005948	0,008370	0,119895	0,069769	0,328506	
-0,005910	0,005712	0,124189	0,045966	0,344934	
-0,005873	0,003464	0,128564	0,026926	0,334311	
-0,005835	0,001710	0,133019	0,012849	0,329031	
-0,005798	0,000535	0,137555	0,003884	0,318099	
-0,005760	0,000018	0,142170	0,000124	0,332860	
-0,005723	0,000236	0,146866	0,001608	0,327147	
-0,005685	0,001263	0,151640	0,008322	0,332211	
-0,005648	0,003162	0,156494	0,020194	0,317049	
-0,005610	0,005993	0,161426	0,037100	0,321434	
-0,005573	0,009803	0,166436	0,058863	0,308773	
-0,005535	0,014632	0,171523	0,085254	0,311861	
-0,005498	0,020508	0,176688	0,115997	0,283791	
-0,005460	0,027447	0,181929	0,150768	0,276441	
-0,005423	0,035450	0,187246	0,189204	0,259303	
-0,005385	0,044509	0,192638	0,230901	0,250502	
-0,005347	0,054597	0,198105	0,275421	0,224161	
-0,005310	0,065676	0,203646	0,322298	0,207547	
-0,005272	0,077693	0,209260	0,371039	0,176358	
-0,005235	0,090579	0,214946	0,421133	0,173548	
-0,005197	0,104251	0,220704	0,472055	0,159096	
-0,005160	0,118614	0,226533	0,523270	0,146744	
-0,005122	0,133558	0,232432	0,574241	0,122626	
-0,005085	0,148960	0,238400	0,624434	0,115369	
-0,005047	0,164689	0,244437	0,673320	0,096717	
-0,005010	0,180602	0,250540	0,720389	0,102739	
-0,004972	0,196546	0,256710	0,765145	0,099960	
-0,004935	0,212363	0,262945	0,807120	0,118550	
-0,004897	0,227891	0,269243	0,845872	0,128215	
-0,004860	0,242963	0,275605	0,880996	0,149121	
-0,004822	0,257410	0,282029	0,912123	0,159219	
-0,004785	0,271066	0,288514	0,938925	0,197171	
-0,004747	0,283769	0,295058	0,961123	0,217367	
-0,004710	0,295359	0,301661	0,978482	0,257141	
-0,004672	0,305686	0,308321	0,990821	0,281567	
-0,004634	0,314611	0,315036	0,998011	0,314455	
-0,004597	0,322004	0,321806	0,999976	0,327764	
-0,004559	0,327753	0,328629	0,996695	0,359787	
-0,004522	0,331758	0,335504	0,988203	0,377235	
-0,004484	0,333942	0,342430	0,974588	0,412099	
-0,004447	0,334242	0,349404	0,955995	0,418769	
-0,004409	0,332622	0,356426	0,932617	0,444184	
-0,004372	0,329063	0,363494	0,904700	0,463638	
-0,004334	0,323575	0,370607	0,872537	0,500880	
-0,004297	0,316187	0,377762	0,836465	0,517308	
-0,004259	0,306956	0,384959	0,796864	0,555785	
-0,004222	0,295962	0,392195	0,754147	0,573356	
-0,004184	0,283311	0,399470	0,708764	0,603866	
-0,004147	0,269132	0,406782	0,661191	0,596331	
-0,004109	0,253578	0,414128	0,611927	0,622116	
-0,004072	0,236823	0,421507	0,561488	0,636784	
-0,004034	0,219062	0,428918	0,510404	0,698175	
-0,003997	0,200509	0,436359	0,459212	0,700244	
-0,003959	0,181396	0,443828	0,408447	0,716703	
-0,003921	0,161967	0,451323	0,358643	0,691875	
-0,003884	0,142480	0,458842	0,310322	0,719112	
-0,003846	0,123200	0,466384	0,263991	0,736220	
-0,003809	0,104400	0,473946	0,220137	0,756384	
-0,003771	0,086354	0,481528	0,179219	0,732884	
-0,003734	0,069337	0,489126	0,141667	0,734861	
-0,003696	0,053620	0,496739	0,107874	0,748819	
-0,003659	0,039465	0,504366	0,078196	0,775283	
-0,003621	0,027125	0,512004	0,052944	0,758453	
-0,003584	0,016838	0,519651	0,032383	0,757095	
-0,003546	0,008826	0,527306	0,016728	0,730260	
-0,003509	0,003289	0,534965	0,006143	0,722292	
-0,003471	0,000402	0,542629	0,000741	0,726709	
-0,003434	0,000318	0,550293	0,000577	0,763425	
-0,003396	0,003156	0,557957	0,005653	0,733378	
-0,003359	0,009008	0,565618	0,015916	0,732545	
-0,003321	0,017931	0,573274	0,031258	0,700614	
-0,003284	0,029948	0,580924	0,051519	0,693635	
-0,003246	0,045045	0,588565	0,076485	0,633480	
-0,003208	0,063175	0,596194	0,105895	0,624772	
-0,003171	0,084250	0,603811	0,139441	0,616465	
-0,003133	0,108148	0,611413	0,176769	0,623815	
-0,003096	0,134711	0,618997	0,217489	0,600531	
-0,003058	0,163746	0,626563	0,261174	0,578483	
-0,003021	0,195026	0,634107	0,307364	0,541303	
-0,002983	0,228293	0,641627	0,355576	0,526017	
-0,002946	0,263259	0,649122	0,405303	0,504400	
-0,002908	0,299612	0,656590	0,456024	0,483834	
-0,002871	0,337014	0,664027	0,507206	0,447519	
-0,002833	0,375109	0,671433	0,558313	0,433746	
-0,002796	0,413526	0,678805	0,608808	0,389155	
-0,002758	0,451880	0,686140	0,658162	0,380663	
-0,002721	0,489780	0,693438	0,705856	0,351234	
-0,002683	0,526832	0,700695	0,751390	0,339036	
-0,002646	0,562643	0,707910	0,794287	0,291233	
-0,002608	0,596827	0,715080	0,834096	0,280178	
-0,002571	0,629008	0,722204	0,870400	0,250286	
-0,002533	0,658827	0,729279	0,902817	0,258932	
-0,002495	0,685943	0,736304	0,931008	0,245561	
-0,002458	0,710042	0,743276	0,954677	0,270821	
-0,002420	0,730836	0,750193	0,973575	0,279622	
-0,002383	0,748071	0,757053	0,987504	0,312757	
-0,002345	0,761529	0,763855	0,996318	0,333261	
-0,002308	0,771030	0,770595	0,999925	0,386159	
-0,002270	0,776437	0,777273	0,998286	0,415002	
-0,002233	0,777656	0,783885	0,991419	0,425470	
-0,002195	0,774640	0,790431	0,979396	0,443412	
-0,002158	0,767389	0,796908	0,962343	0,498873	
-0,002120	0,755951	0,803314	0,940439	0,531544	
-0,002083	0,740421	0,809648	0,913913	0,594417	
-0,002045	0,720943	0,815907	0,883045	0,631103	
-0,002008	0,697707	0,822089	0,848157	0,672421	
-0,001970	0,670948	0,828193	0,809617	0,657660	
-0,001933	0,640944	0,834217	0,767828	0,726245	
-0,001895	0,608015	0,840158	0,723229	0,734027	
-0,001858	0,572516	0,846016	0,676288	0,794954	
-0,001820	0,534836	0,851788	0,627497	0,794120	
-0,001782	0,495394	0,857472	0,577368	0,796776	
-0,001745	0,454633	0,863067	0,526428	0,817744	
-0,001707	0,413018	0,868571	0,475210	0,883426	
-0,001670	0,371027	0,873983	0,424253	0,922243	
-0,001632	0,329148	0,879300	0,374091	0,938239	
-0,001595	0,287874	0,884521	0,325249	0,928883	
-0,001557	0,247694	0,889644	0,278242	0,931631	
-0,001520	0,209093	0,894668	0,233561	0,937869	
-0,001482	0,172541	0,899592	0,191676	0,952568	
-0,001445	0,138488	0,904413	0,153026	0,983078	
-0,001407	0,107362	0,909130	0,118017	0,994318	
-0,001370	0,079561	0,913742	0,087016	0,985641	
-0,001332	0,055451	0,918247	0,060349	0,978661	
-0,001295	0,035355	0,922644	0,038295	0,987864	
-0,001257	0,019557	0,926931	0,021085	0,991322	
-0,001220	0,008292	0,931108	0,008900	1,000000	
-0,001182	0,001749	0,935172	0,001869	0,995831	
-0,001145	0,000060	0,939123	0,000064	0,983356	
-0,001107	0,003307	0,942959	0,003505	0,977982	
-0,001069	0,011515	0,946679	0,012156	0,959021	
-0,001032	0,024652	0,950281	0,025925	0,954513	
-0,000994	0,042631	0,953766	0,044669	0,946762	
-0,000957	0,065309	0,957131	0,068191	0,963685	
-0,000919	0,092489	0,960375	0,096243	0,939072	
-0,000882	0,123920	0,963498	0,128532	0,902016	
-0,000844	0,159303	0,966499	0,164719	0,890406	
-0,000807	0,198291	0,969376	0,204424	0,873452	
-0,000769	0,240494	0,972129	0,247231	0,835994	
-0,000732	0,285483	0,974756	0,292690	0,806194	
-0,000694	0,332796	0,977257	0,340324	0,759905	
-0,000657	0,381941	0,979631	0,389633	0,741500	
-0,000619	0,432402	0,981878	0,440101	0,696199	
-0,000582	0,483646	0,983996	0,491197	0,671031	
-0,000544	0,535127	0,985986	0,542386	0,633696	
-0,000507	0,586296	0,987845	0,593131	0,624340	
-0,000469	0,636602	0,989574	0,642898	0,582806	
-0,000432	0,685502	0,991172	0,691165	0,559676	
-0,000394	0,732468	0,992639	0,737428	0,518019	
-0,000356	0,776988	0,993974	0,781198	0,487941	
-0,000319	0,818577	0,995177	0,822019	0,451842	
-0,000281	0,856783	0,996247	0,859461	0,433252	
-0,000244	0,891185	0,997184	0,893131	0,389247	
-0,000206	0,921408	0,997988	0,922676	0,375753	
-0,000169	0,947120	0,998658	0,947786	0,333570	
-0,000131	0,968037	0,999195	0,968198	0,315227	
-0,000094	0,983930	0,999597	0,983697	0,255412	
-0,000056	0,994624	0,999866	0,994122	0,258253	
-0,000019	1,000000	1,000000	0,999361	0,245159	
0,000019	1,000000	1,000000	0,999361	0,260198	
0,000056	0,994624	0,999866	0,994122	0,261958	
0,000094	0,983930	0,999597	0,983697	0,299447	
0,000131	0,968037	0,999195	0,968198	0,309761	
0,000169	0,947120	0,998658	0,947786	0,353797	
0,000206	0,921408	0,997988	0,922676	0,393725	
0,000244	0,891185	0,997184	0,893131	0,431183	
0,000281	0,856783	0,996247	0,859461	0,435074	
0,000319	0,818577	0,995177	0,822019	0,470864	
0,000356	0,776988	0,993974	0,781198	0,471945	
0,000394	0,732468	0,992639	0,737428	0,506747	
0,000432	0,685502	0,991172	0,691165	0,534385	
0,000469	0,636602	0,989574	0,642898	0,560139	
0,000507	0,586296	0,987845	0,593131	0,573356	
0,000544	0,535127	0,985986	0,542386	0,618781	
0,000582	0,483646	0,983996	0,491197	0,648396	
0,000619	0,432402	0,981878	0,440101	0,685946	
0,000657	0,381941	0,979631	0,389633	0,703116	
0,000694	0,332796	0,977257	0,340324	0,725257	
0,000732	0,285483	0,974756	0,292690	0,733224	
0,000769	0,240494	0,972129	0,247231	0,753235	
0,000807	0,198291	0,969376	0,204424	0,747707	
0,000844	0,159303	0,966499	0,164719	0,742241	
0,000882	0,123920	0,963498	0,128532	0,773338	
0,000919	0,092489	0,960375	0,096243	0,804434	
0,000957	0,065309	0,957131	0,068191	0,791773	
0,000994	0,042631	0,953766	0,044669	0,810888	
0,001032	0,024652	0,950281	0,025925	0,783436	
0,001069	0,011515	0,946679	0,012156	0,774758	
0,001107	0,003307	0,942959	0,003505	0,762653	
0,001145	0,000060	0,939123	0,000064	0,773862	
0,001182	0,001749	0,935172	0,001869	0,773090	
0,001220	0,008292	0,931108	0,008900	0,785536	
0,001257	0,019557	0,926931	0,021085	0,786833	
0,001295	0,035355	0,922644	0,038295	0,764444	
0,001332	0,055451	0,918247	0,060349	0,746410	
0,001370	0,079561	0,913742	0,087016	0,740697	
0,001407	0,107362	0,909130	0,118017	0,712164	
0,001445	0,138488	0,904413	0,153026	0,704166	
0,001482	0,172541	0,899592	0,191676	0,676621	
0,001520	0,209093	0,894668	0,233561	0,678319	
0,001557	0,247694	0,889644	0,278242	0,637958	
0,001595	0,287874	0,884521	0,325249	0,661736	
0,001632	0,329148	0,879300	0,374091	0,625668	
0,001670	0,371027	0,873983	0,424253	0,596795	
0,001707	0,413018	0,868571	0,475210	0,564216	
0,001745	0,454633	0,863067	0,526428	0,560973	
0,001782	0,495394	0,857472	0,577368	0,536207	
0,001820	0,534836	0,851788	0,627497	0,505018	
0,001858	0,572516	0,846016	0,676288	0,474323	
0,001895	0,608015	0,840158	0,723229	0,464380	
0,001933	0,640944	0,834217	0,767828	0,439552	
0,001970	0,670948	0,828193	0,809617	0,408146	
0,002008	0,697707	0,822089	0,848157	0,384955	
0,002045	0,720943	0,815907	0,883045	0,382021	
0,002083	0,740421	0,809648	0,913913	0,347682	
0,002120	0,755951	0,803314	0,940439	0,336071	
0,002158	0,767389	0,796908	0,962343	0,300034	
0,002195	0,774640	0,790431	0,979396	0,270945	
0,002233	0,777656	0,783885	0,991419	0,224531	
0,002270	0,776437	0,777273	0,998286	0,197387	
0,002308	0,771030	0,770595	0,999925	0,155452	
0,002345	0,761529	0,763855	0,996318	0,151067	
0,002383	0,748071	0,757053	0,987504	0,138252	
0,002420	0,730836	0,750193	0,973575	0,135781	
0,002458	0,710042	0,743276	0,954677	0,121916	
0,002495	0,685943	0,736304	0,931008	0,122688	
0,002533	0,658827	0,729279	0,902817	0,122348	
0,002571	0,629008	0,722204	0,870400	0,139332	
0,002608	0,596827	0,715080	0,834096	0,145725	
0,002646	0,562643	0,707910	0,794287	0,150882	
0,002683	0,526832	0,700695	0,751390	0,154464	
0,002721	0,489780	0,693438	0,705856	0,180156	
0,002758	0,451880	0,686140	0,658162	0,195751	
0,002796	0,413526	0,678805	0,608808	0,209647	
0,002833	0,375109	0,671433	0,558313	0,208968	
0,002871	0,337014	0,664027	0,507206	0,230152	
0,002908	0,299612	0,656590	0,456024	0,239817	
0,002946	0,263259	0,649122	0,405303	0,271346	
0,002983	0,228293	0,641627	0,355576	0,282432	
0,003021	0,195026	0,634107	0,307364	0,308495	
0,003058	0,163746	0,626563	0,261174	0,308186	
0,003096	0,134711	0,618997	0,217489	0,325109	
0,003133	0,108148	0,611413	0,176769	0,320508	
0,003171	0,084250	0,603811	0,139441	0,338048	
0,003208	0,063175	0,596194	0,105895	0,329000	
0,003246	0,045045	0,588565	0,076485	0,335176	
0,003284	0,029948	0,580924	0,051519	0,327826	
0,003321	0,017931	0,573274	0,031258	0,342031	
0,003359	0,009008	0,565618	0,015916	0,322484	
0,003396	0,003156	0,557957	0,005653	0,338511	
0,003434	0,000318	0,550293	0,000577	0,336998	
0,003471	0,000402	0,542629	0,000741	0,337060	
0,003509	0,003289	0,534965	0,006143	0,316555	
0,003546	0,008826	0,527306	0,016728	0,310749	
0,003584	0,016838	0,519651	0,032383	0,284316	
0,003621	0,027125	0,512004	0,052944	0,293703	
0,003659	0,039465	0,504366	0,078196	0,275360	
0,003696	0,053620	0,496739	0,107874	0,284378	
0,003734	0,069337	0,489126	0,141667	0,278356	
0,003771	0,086354	0,481528	0,179219	0,279653	
0,003809	0,104400	0,473946	0,220137	0,265479	
0,003846	0,123200	0,466384	0,263991	0,260600	
0,003884	0,142480	0,458842	0,310322	0,241330	
0,003921	0,161967	0,451323	0,358643	0,231634	
0,003959	0,181396	0,443828	0,408447	0,203224	
0,003997	0,200509	0,436359	0,459212	0,199271	
0,004034	0,219062	0,428918	0,510404	0,190316	
0,004072	0,236823	0,421507	0,561488	0,186919	
0,004109	0,253578	0,414128	0,611927	0,174135	
0,004147	0,269132	0,406782	0,661191	0,171232	
0,004184	0,283311	0,399470	0,708764	0,148257	
0,004222	0,295962	0,392195	0,754147	0,135009	
0,004259	0,306956	0,384959	0,796864	0,118982	
0,004297	0,316187	0,377762	0,836465	0,122935	
0,004334	0,323575	0,370607	0,872537	0,116079	
0,004372	0,329063	0,363494	0,904700	0,109100	
0,004409	0,332622	0,356426	0,932617	0,084427	
0,004447	0,334242	0,349404	0,955995	0,080443	
0,004484	0,333942	0,342430	0,974588	0,071550	
0,004522	0,331758	0,335504	0,988203	0,069975	
0,004559	0,327753	0,328629	0,996695	0,049687	
0,004597	0,322004	0,321806	0,999976	0,052836	
0,004634	0,314611	0,315036	0,998011	0,044653	
0,004672	0,305686	0,308321	0,990821	0,043758	
0,004710	0,295359	0,301661	0,978482	0,039002	
0,004747	0,283769	0,295058	0,961123	0,035420	
0,004785	0,271066	0,288514	0,938925	0,030726	
0,004822	0,257410	0,282029	0,912123	0,035451	
0,004860	0,242963	0,275605	0,880996	0,029923	
0,004897	0,227891	0,269243	0,845872	0,035358	
0,004935	0,212363	0,262945	0,807120	0,033691	
0,004972	0,196546	0,256710	0,765145	0,042461	
0,005010	0,180602	0,250540	0,720389	0,045178	
0,005047	0,164689	0,244437	0,673320	0,056635	
0,005085	0,148960	0,238400	0,624434	0,053794	
0,005122	0,133558	0,232432	0,574241	0,062872	
0,005160	0,118614	0,226533	0,523270	0,063984	
0,005197	0,104251	0,220704	0,472055	0,071735	
0,005235	0,090579	0,214946	0,421133	0,068647	
0,005272	0,077693	0,209260	0,371039	0,079671	
0,005310	0,065676	0,203646	0,322298	0,086064	
0,005347	0,054597	0,198105	0,275421	0,105858	
0,005385	0,044509	0,192638	0,230901	0,113177	
0,005423	0,035450	0,187246	0,189204	0,118056	
0,005460	0,027447	0,181929	0,150768	0,113022	
0,005498	0,020508	0,176688	0,115997	0,129945	
0,005535	0,014632	0,171523	0,085254	0,131705	
0,005573	0,009803	0,166436	0,058863	0,148658	
0,005610	0,005993	0,161426	0,037100	0,156255	
0,005648	0,003162	0,156494	0,020194	0,167773	
0,005685	0,001263	0,151640	0,008322	0,168885	
0,005723	0,000236	0,146866	0,001608	0,173826	
0,005760	0,000018	0,142170	0,000124	0,173301	
0,005798	0,000535	0,137555	0,003884	0,176018	
0,005835	0,001710	0,133019	0,012849	0,171880	
0,005873	0,003464	0,128564	0,026926	0,190347	
0,005910	0,005712	0,124189	0,045966	0,195936	
0,005948	0,008370	0,119895	0,069769	0,198715	
0,005985	0,011354	0,115681	0,098086	0,199333	
0,006023	0,014580	0,111549	0,130620	0,211253	
0,006060	0,017967	0,107498	0,167030	0,213847	
0,006098	0,021437	0,103528	0,206933	0,213229	
0,006136	0,024917	0,099639	0,249910	0,189389	
0,006173	0,028337	0,095831	0,295512	0,194145	
0,006211	0,031636	0,092105	0,343259	0,194052	
0,006248	0,034756	0,088460	0,392651	0,198530	
0,006286	0,037647	0,084896	0,443168	0,194639	
0,006323	0,040267	0,081413	0,494282	0,196152	
0,006361	0,042579	0,078011	0,545457	0,189544	
0,006398	0,044555	0,074689	0,596154	0,197542	
0,006436	0,046174	0,071448	0,645842	0,187290	
0,006473	0,047422	0,068288	0,694001	0,186240	
0,006511	0,048292	0,065207	0,740124	0,174073	
0,006548	0,048784	0,062206	0,783728	0,171386	
0,006586	0,048903	0,059284	0,824356	0,152240	
0,006623	0,048660	0,056442	0,861580	0,149523	
0,006661	0,048073	0,053678	0,895012	0,137510	
0,006698	0,047162	0,050992	0,924299	0,128061	
0,006736	0,045953	0,048384	0,949135	0,115863	
0,006773	0,044472	0,045854	0,969258	0,123120	
0,006811	0,042753	0,043400	0,984459	0,103851	
0,006849	0,040826	0,041023	0,994578	0,097428	
0,006886	0,038727	0,038721	0,999507	0,088009	
0,006924	0,036489	0,036495	0,999197	0,082358	
0,006961	0,034147	0,034343	0,993649	0,067412	
0,006999	0,031735	0,032266	0,982922	0,069728	
0,007036	0,029286	0,030262	0,967130	0,062100	
0,007074	0,026830	0,028330	0,946436	0,062378	
0,007111	0,024397	0,026471	0,921059	0,048173	
0,007149	0,022014	0,024683	0,891265	0,042955	
0,007186	0,019703	0,022966	0,857366	0,033166	
0,007224	0,017487	0,021319	0,819718	0,035729	
0,007261	0,015382	0,019741	0,778716	0,032517	
0,007299	0,013405	0,018231	0,734791	0,032239	
0,007336	0,011565	0,016789	0,688402	0,027360	
0,007374	0,009872	0,015414	0,640037	0,030294	
0,007411	0,008330	0,014104	0,590202	0,026773	
0,007449	0,006941	0,012860	0,539422	0,030448	
0,007486	0,005706	0,011679	0,488228	0,033783	
0,007524	0,004620	0,010562	0,437158	0,046104	
0,007562	0,003679	0,009508	0,386747	0,042275	
0,007599	0,002876	0,008514	0,337524	0,046568	
0,007637	0,002200	0,007582	0,290006	0,041997	
0,007674	0,001643	0,006709	0,244692	0,057407	
0,007712	0,001192	0,005894	0,202055	0,067288	
0,007749	0,000836	0,005137	0,162545	0,076923	
0,007787	0,000562	0,004437	0,126575	0,075194	
0,007824	0,000359	0,003792	0,094522	0,090109	
0,007862	0,000214	0,003202	0,066724	0,096903	
0,007899	0,000116	0,002666	0,043470	0,106661	
0,007937	0,000055	0,002182	0,025007	0,101102	
0,007974	0,000020	0,001750	0,011526	0,104067	
0,008012	0,000004	0,001368	0,003170	0,102183	
0,008049	0,000000	0,001035	0,000026	0,115554	
0,008087	0,000002	0,000751	0,002127	0,116635	
0,008124	0,000005	0,000514	0,009451	0,133496	
0,008162	0,000007	0,000323	0,021922	0,138097	
0,008199	0,000007	0,000178	0,039408	0,143254	
0,008237	0,000005	0,000076	0,061726	0,137510	
0,008274	0,000002	0,000017	0,088641	0,144335	
0,008312	0,000000	0,000000	0,119872	0,140537	
0,008350	0,000004	0,000024	0,155091	0,137696	
0,008387	0,000017	0,000087	0,193928	0,124479	
0,008425	0,000045	0,000189	0,235976	0,143223	
0,008462	0,000092	0,000328	0,280794	0,150202	
0,008500	0,000165	0,000504	0,327911	0,141957	
0,008537	0,000269	0,000714	0,376834	0,122317	
0,008575	0,000410	0,000959	0,427049	0,131489	
0,008612	0,000591	0,001236	0,478029	0,134330	
0,008650	0,000818	0,001546	0,529240	0,140104	
0,008687	0,001095	0,001886	0,580144	0,134978	
0,008725	0,001422	0,002255	0,630207	0,139425	
0,008762	0,001802	0,002653	0,678904	0,124788	
0,008800	0,002236	0,003079	0,725725	0,126393	
0,008837	0,002721	0,003530	0,770178	0,115153	
0,008875	0,003255	0,004007	0,811797	0,110984	
0,008912	0,003835	0,004508	0,850144	0,094216	
0,008950	0,004456	0,005033	0,884819	0,097582	
0,008987	0,005110	0,005579	0,915458	0,093321	
0,009025	0,005791	0,006146	0,941738	0,099188	
0,009063	0,006490	0,006732	0,963384	0,092456	
0,009100	0,007197	0,007338	0,980169	0,086589	
0,009138	0,007902	0,007961	0,991918	0,073001	
0,009175	0,008594	0,008601	0,998506	0,071828	
0,009213	0,009261	0,009256	0,999865	0,061606	
0,009250	0,009893	0,009927	0,995980	0,057499	
0,009288	0,010478	0,010610	0,986893	0,049717	
0,009325	0,011005	0,011307	0,972699	0,048112	
0,009363	0,011464	0,012015	0,953546	0,039033	
0,009400	0,011845	0,012733	0,929635	0,041040	
0,009438	0,012140	0,013462	0,901218	0,032424	
0,009475	0,012341	0,014198	0,868592	0,031405	
0,009513	0,012442	0,014943	0,832100	0,024581	
0,009550	0,012440	0,015695	0,792124	0,028225	
0,009588	0,012332	0,016452	0,749084	0,020474	
0,009625	0,012117	0,017214	0,703432	0,021678	
0,009663	0,011797	0,017981	0,655645	0,016027	
0,009700	0,011374	0,018751	0,606227	0,019486	
0,009738	0,010856	0,019523	0,555693	0,015008	
0,009776	0,010247	0,020296	0,504576	0,017108	
0,009813	0,009560	0,021070	0,453411	0,018065	
0,009851	0,008803	0,021844	0,402735	0,025013	
0,009888	0,007991	0,022617	0,353080	0,020412	
0,009926	0,007137	0,023388	0,304965	0,024241	
0,009963	0,006258	0,024157	0,258897	0,017633	
0,010001	0,005371	0,024922	0,215357	0,025754	
0,010038	0,004492	0,025684	0,174804	0,023129	
0,010076	0,003642	0,026440	0,137662	0,029336	
0,010113	0,002838	0,027191	0,104321	0,027360	
0,010151	0,002100	0,027936	0,075130	0,040886	
0,010188	0,001446	0,028674	0,050396	0,042955	
0,010226	0,000894	0,029404	0,030378	0,046197	
0,010263	0,000461	0,030126	0,015287	0,041287	
0,010301	0,000163	0,030839	0,005280	0,048637	
0,010338	0,000015	0,031543	0,000462	0,051509	
0,010376	0,000029	0,032237	0,000884	0,059939	
0,010413	0,000215	0,032920	0,006542	0,056388	
0,010451	0,000584	0,033592	0,017375	0,063336	
0,010489	0,001140	0,034253	0,033271	0,066485	
0,010526	0,001888	0,034901	0,054063	0,077664	
0,010564	0,002828	0,035536	0,079532	0,081586	
0,010601	0,003959	0,036158	0,109412	0,085909	
0,010639	0,005275	0,036767	0,143389	0,081648	
0,010676	0,006771	0,037361	0,181106	0,095266	
0,010714	0,008435	0,037941	0,222168	0,093815	
0,010751	0,010255	0,038506	0,266145	0,100886	
0,010789	0,012216	0,039056	0,312574	0,096964	
0,010826	0,014300	0,039589	0,360969	0,110150	
0,010864	0,016487	0,040107	0,410823	0,110490	
0,010901	0,018757	0,040608	0,461612	0,111169	
0,010939	0,021086	0,041093	0,512804	0,112003	
0,010976	0,023449	0,041560	0,563861	0,126517	
0,011014	0,025821	0,042011	0,614249	0,117654	
0,011051	0,028176	0,042443	0,663438	0,124788	
0,011089	0,030488	0,042858	0,710913	0,126301	
0,011126	0,032729	0,043255	0,756176	0,126610	
0,011164	0,034874	0,043633	0,798752	0,112497	
0,011202	0,036898	0,043993	0,838194	0,118920	
0,011239	0,038777	0,044334	0,874090	0,119137	
0,011277	0,040487	0,044656	0,906061	0,123707	
0,011314	0,042009	0,044960	0,933774	0,112219	
0,011352	0,043324	0,045244	0,956937	0,113887	
0,011389	0,044414	0,045509	0,975308	0,105765	
0,011427	0,045267	0,045755	0,988693	0,107062	
0,011464	0,045871	0,045982	0,996953	0,104561	
0,011502	0,046218	0,046189	1,000000	0,112497	
0,011539	0,046304	0,046377	0,997803	0,100176	
0,011577	0,046127	0,046545	0,990386	0,091900	
0,011614	0,045687	0,046693	0,977825	0,075256	
0,011652	0,044990	0,046823	0,960252	0,081339	
0,011689	0,044044	0,046932	0,937852	0,073804	
0,011727	0,042858	0,047023	0,910860	0,074329	
0,011764	0,041448	0,047094	0,879559	0,063212	
0,011802	0,039829	0,047145	0,844278	0,073526	
0,011839	0,038020	0,047178	0,805385	0,059599	
0,011877	0,036043	0,047191	0,763290	0,053794	
0,011915	0,033921	0,047185	0,718433	0,042584	
0,011952	0,031678	0,047161	0,671286	0,038786	
0,011990	0,029342	0,047117	0,622342	0,027051	
0,012027	0,026938	0,047055	0,572115	0,027422	
